text/value/0/0/0,text/value/0/0/1,text/value/0/1/0,text/value/0/1/1,text/value/0/2/0,text/value/0/2/1,text/value/0/3/0,text/value/0/3/1,text/id,text/key
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333500370956295,Thu Jun 28 13:54:49 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333518582702081,Thu Jun 28 13:54:53 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012333522483367936,Thu Jun 28 13:54:54 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012333532834861056,Thu Jun 28 13:54:57 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333559481237505,Thu Jun 28 13:55:03 +0000 2018
22.453445,51.139492,22.453445,51.29656,22.673515,51.29656,22.673515,51.139492,1012333562488606721,Thu Jun 28 13:55:04 +0000 2018
18.891166,50.128973,18.891166,50.297669,19.122839,50.297669,19.122839,50.128973,1012333570344607744,Thu Jun 28 13:55:06 +0000 2018
19.79343,49.967561,19.79343,50.124963,20.217962,50.124963,20.217962,49.967561,1012333576099188737,Thu Jun 28 13:55:07 +0000 2018
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012333577168736256,Thu Jun 28 13:55:07 +0000 2018
23.065714,53.066669,23.065714,53.188457,23.247712,53.188457,23.247712,53.066669,1012333577772716032,Thu Jun 28 13:55:07 +0000 2018
19.79343,49.967561,19.79343,50.124963,20.217962,50.124963,20.217962,49.967561,1012333585905397760,Thu Jun 28 13:55:09 +0000 2018
14.450512,49.861396,14.450512,49.921569,14.513646,49.921569,14.513646,49.861396,1012333594000453632,Thu Jun 28 13:55:11 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012333594948395008,Thu Jun 28 13:55:11 +0000 2018
18.20703,52.744382,18.20703,52.819561,18.293273,52.819561,18.293273,52.744382,1012333602695204864,Thu Jun 28 13:55:13 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012333602972033025,Thu Jun 28 13:55:13 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333604528107520,Thu Jun 28 13:55:14 +0000 2018
21.846753,49.173879,21.846753,49.47866,22.250145,49.47866,22.250145,49.173879,1012333623498944517,Thu Jun 28 13:55:18 +0000 2018
19.320808,51.686377,19.320808,51.860354,19.640373,51.860354,19.640373,51.686377,1012333626778890241,Thu Jun 28 13:55:19 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012333628267868168,Thu Jun 28 13:55:19 +0000 2018
20.442257,52.032573,20.442257,52.125151,20.581591,52.125151,20.581591,52.032573,1012333631086481409,Thu Jun 28 13:55:20 +0000 2018
